Pompa infuzyjna dwustrzykawkowa AP 22 *;Ascor AP 22 -;1070/ paszp. AP22/1070/04;ASCOR;2004;Koperwas;Położniczo - Ginekologiczny i Patologii Ciąży;;DT;2022-12-06;8-80-802- 1/490;;
Pompa infuzyjna jednostrzykawkowa;SINO SN- A2T;0315201119A00022;Sino Medical;2021;;Covid-1;;;;;;
Pompa infuzyjna jednostrzykawkowa;SINO SN- A2T;0315201119A00021;Sino Medical;2021;;Covid-1;;;;;;
Pompa infuzyjna objętościowa;TE/LM 700 ES 1 ;1306010048;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4139;;
Pompa infuzyjna objętościowa;TE/LM 700 FR 1 ;1311010004;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4151;;
Pompa infuzyjna objętościowa ;TE/LM 700 ES 1 ;1306010001;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4137;;
Pompa infuzyjna objętościowa ;TE/LM 700 ES 1 ;1306010029;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4138;;
Pompa infuzyjna objętościowa ;TE/LM 700 FR 1 ;1311010005;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4152;;
Pompa infuzyjna objętościowa ;TE/LM 700 FR 1 ;1311010006;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4153;;
Pompa infuzyjna objętościowa ;TE/LM 700 FR 1 ;1311010007;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4154;;
Pompa infuzyjna objętościowa ;TE/LM 700 FR 1 ;1311010008;Terumo/Efmed;2017;Koperwas;Onkologia kliniczna;;;2023-03-08;4155;;
Pompa infuzyjna SEP S ANESTE  w paszp. Pompa Strzykawkowa;SEP 21S- *;2999/01;ASCOR;2001;Koperwas;Kardiologiczny;;DT;2022-11-28;80-80-802-9/351;;
Pompa infuzyjna strzykawkowa ;TE331 NMMS;201202-130;TERMMO;2012;Koperwas;Onkologia kliniczna;;;2023-03-08;8-80-802-2/011;darowizna Spol Stowrz na rzecz Szpitala  01.12.2012 ;
Pompa infuzyjna strzykawkowa - Perfusor space przegl  w stycz 2024 *;8713030;319221;Braun;2016;Aparatura Medyczna;Blok Operacyjny;;;2022-01-26;3955;gwarancja 15.06.2018;
Pompa infuzyjna TERUMO Pozioma;TE LM 700;1307010163;TERUMO;2014;Koperwas;Onkologia kliniczna;;;2023-03-08;;;
Pompa infuzyjna TERUMO Pozioma ;TE LM 700;1308010043;TERUMO;2014;Koperwas;Onkologia kliniczna;;;2023-03-08;;;
Pompa infuzyjna TERUMO Pozioma ;TE LM 700;1308010030;TERUMO;2014;Koperwas;Onkologia kliniczna;;;2023-03-08;;;
Pompa infuzyjna TERUMO Pozioma ;TE LM 700;1307010161;TERUMO;2014;Koperwas;Onkologia kliniczna;;;2023-03-08;;;
Pompa infuzyjna TERUMO Pozioma ;TE LM 700;1308010042;TERUMO;2014;Koperwas;Onkologia kliniczna;;;2023-03-08;;;
Pompa Infuzyjna/ w pasz. 2- strzykawkowa *;AP22;2205580/10;ASCOR;2010;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;ascor;2022-11-28;8-80-802-1/691;nie uruchamia się ;
Pompa jednostrzykawkowa * ;AP 14;07483-2014;ASCOR;2014;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;;2022-12-07;3829;;
Pompa jednostrzykawkowa * ;AP 14;14-07482-2014;ASCOR;2015;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;;2022-12-07;3828;;
Pompa objętościowa   Alaris -  gwarancja  do maj 2024 nast. Przegl 04. 2025;GW 800 *;800009347;Healthcare LMT;2019;Medicart Healthcare;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-05-20;4520;gwarancja 36-m-cy - 60 -miesięcy;
Pompa objętościowa - do naprawy;AP 31P -;0665/09;ASCOR;2009;Koperwas;Anestezjologii i Intensywnej Terapii;;ASCOR;2022-11-28;8-80-802-1/906;;
Pompa obrotowo -  perystaltyczna  nieuzywane ;FLOCARE800 -;59850066;NUTRICA;2008;Alfa Green;Anestezjologii i Intensywnej Terapii;;NUTRICA ;2018-08-31;8-80-808-3/196;;
Pompa obrotowo - perystaltyczna   nieużywane;FLOCARE800 -;59850065;NUTRICA;2008;Alfa Green;Anestezjologii i Intensywnej Terapii;;NUTRICA ;2018-08-31;8-80-808-3/197;;
Pompa obrotowo - perystaltyczna - uszkodzona ;FLOCARE800 -;59850060;NUTRICA;2008;Alfa Green;Anestezjologii i Intensywnej Terapii;;NUTRICA ;2017-09-28;8-80-808-3/195;;
Pompa obrotowo-perystatyczna *;FLOCARE 800 -;59850067;Nutrica;2008;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;;2023-02-08;8-80-808-3/198;;
Pompa perystaltyczna -  do naprawy;AP 31P -;C/0959/02;Ascor;2002;Koperwas;Anestezjologii i Intensywnej Terapii;;DT;2022-11-28;8-80-802-9/456;          ;
Pompa perystaltyczna *;AP 31P -;C/0961/02;ASCOR;2002;Koperwas;Anestezjologii i Intensywnej Terapii;;DT;2022-11-28;8-80-802-9/452;;
Pompa perystaltyczna *;AP 31P -;C/0962/02;ASCOR;2002;Koperwas;Anestezjologii i Intensywnej Terapii;;DT;2022-11-28;8-80-802-9/453;;
Pompa perystaltyczna *;AP 31P -;C/0963/02;ASCOR;2002;Koperwas;Anestezjologii i Intensywnej Terapii;;DT;2022-11-28;8-80-802-9/455;22.10.2013 wymiana czujnika;
Pompa perystaltyczna *;AP 31P -;C/0964/02;ASCOR;2002;koperwas;Anestezjologii i Intensywnej Terapii;;DT;2022-11-28;8-80-802-9/451;;
Pompa perystaltyczna *;AP 31P -;C/0960/02;ASCOR;2002;Koperwas;Anestezjologii i Intensywnej Terapii;;DT;2022-11-28;8-80-802-9/454;;
Pompa spłukjąca    - nie podlega przeglodowi  ;OFP 2;21106093;Olimpus;2011;Koperwas;Pracownia Diagnostyki Endoskopowej;;;2017-11-08;;;
pompa strzykawkowa -  nastepny przegl 03. 2023  zgł 03 2024 % *;8713030;593446;Braun;2021;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2023-03-20;5606; gwarancja 24 m-ce protokół odbioru z dnia 30.03.2021 ;
pompa strzykawkowa -  nastepny przegl 03. 2023  zgł 03 2024 % *;8713030;593488;Braun;2021;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2023-03-20;5608; gwarancja 24 m-ce protokół odbioru z dnia 30.03.2021 ;
pompa strzykawkowa -  nastepny przegl 03. 2023  zgł 03 2024 % *;8713030;593489;Braun;2021;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2023-03-20;5609; gwarancja 24 m-ce protokół odbioru z dnia 30.03.2021 ;
pompa strzykawkowa -  nastepny przegl 03. 2023  zgł 03 2024 % * preg co 2 la;8713030;593415;Braun;2021;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2023-03-20;5605; gwarancja 24 m-ce protokół odbioru z dnia 30.03.2021 ;
pompa strzykawkowa -  nastepny przegl 03. 2023  zgł 03 2024 % * ;8713030;593455;Braun;2021;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2023-03-21;5607; gwarancja 24 m-ce protokół odbioru z dnia 30.03.2021 ;
Pompa strzykawkowa  Alaris - gwarancja do maj 2024 nast. Przegl 04.2025;GUARDRALIS *;370036548;Healthcare LMT;2019;Medicart Healthcare;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-04-05;4516;gwarancja 36-m-cy - 60 -miesięcy;
Pompa strzykawkowa  Alaris - gwarancja do maj 2024 nast. Przegl 04.2025;GUARDRALIS *;370036551;Healthcare LMT;2019;Medicart Healthcare;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-04-05;4517;gwarancja 36-m-cy - 60 -miesięcy;
Pompa strzykawkowa  Alaris - gwarancja do maj 2024 nast. Przegl 04.2025;GUARDRALIS *;370036534;Healthcare LMT;2019;Medicart Healthcare;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-04-05;4515;gwarancja 36-m-cy - 60 -miesięcy;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;przegl co 2 lat  8713030;442334;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442371;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442378;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;4330;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442338;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442395;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442385;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442364;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa - Perfusor space  (3) nastepny przegl 11 2023 *;8713030;442360;Braun;2018;Aesculap-Chifa ;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2021-11-04;;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa *;SEP 21S-;0973/97;ASCOR;1997;Koperwas;Kardiologiczny;;Z.N. Orzechowski;2022-11-28;8-80-802-9/5;;
Pompa strzykawkowa *;SEP 21S-;0982/97;ASCOR;1997;Koperwas;Kardiologiczny;;Z.N. Orzechowski;2022-11-28;8-80-802-9/4;;
Pompa strzykawkowa *;SEP 21S-;0981/97;ASCOR;1997;Koperwas;Kardiologiczny;;Z.N. Orzechowski;2022-11-28;8-80-802-9/1;;
Pompa strzykawkowa *;SEP 21S-;0984/97;ASCOR;1997;Koperwas;Kardiologiczny;;Z.N. Orzechowski;2022-11-28;8-80-802-9/6;;
Pompa strzykawkowa *;SEP 21S-;0975/97;ASCOR;1997;Koperwas;Kardiologiczny;;DT;2022-11-28;8-80-802-9/2;;
Pompa strzykawkowa *;SEP 21S-;0977/97;ASCOR;1997;Koperwas;Kardiologiczny;;DT;2022-11-28;8-80-802-9/3;;
Pompa strzykawkowa *;SEP 21S-;0979/97;Ascor;1997;Koperwas;Kardiologiczny;;DT;2022-11-28;8-80-802-9/7;uszkodzony tor 1;
Pompa strzykawkowa *;AP 22;2205579/10;Ascor;2010;Koperwas;Oddział Pediatryczny;;DT;2022-12-07;8-80-802-1/692;;
Pompa strzykawkowa *;SEP 21S;978/97;Ascor;1997;Koperwas;Oddział Pediatryczny;;DT;2022-12-07;8-80-802-8/4;;
Pompa strzykawkowa *;SEP 21S -;B/0983/97     09649/96;ASCOR;1997;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;DT;2022-12-07;8-80-802 6/14;T;
Pompa strzykawkowa *;SEP 21S -;B-0319/95;ASCOR;1995;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;DT;2022-12-07;8-80-802-4/11;Aparat znajduje się na zakaznym ;
Pompa strzykawkowa *;SEP 21S -;B/0976/97;ASCOR;1997;Koperwas;Chorób Wewnętrznych i Gastroenterologii;;DT;2022-12-07;8-80-802 6/16;T;
Pompa strzykawkowa dwutorowa *;SEP 21S;B/2163/99;ASCOR;1999;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;ascor;2022-11-28;8-80-802-9/65;;
Pompa strzykawkowa dwutorowa *;SEP 21S;B/2169/99;ASCOR;1999;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;anscor;2022-11-28;8-80-802-9/64;;
Pompa strzykawkowa jednotorowa *;SEP11S;A/3161/99;ASCOR;1999;Koperwas;Położniczo - Ginekologiczny i Patologii Ciąży;;ascor;2022-12-06;8-80-802-1/656;;
Pompa strzykawkowa jednotorowa *;SEP11S;A/3179/99;ASCOR SP Z.O.O;1999;Koperwas;Położniczo - Ginekologiczny i Patologii Ciąży;;ascor;2022-12-06;8-80-802-1/657;;
Pompa strzykawkowa jednotorowa *;SEP11S;A/3184/99;Ascor sp z.oo;1999;Koperwas;Położniczo - Ginekologiczny i Patologii Ciąży;;ascor;2022-12-06;8-80-8021/654;;
Pompa strzykawkowa jednotorowa *;SEP 11S;A/3175/99;ASCOR;1999;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;ascor;2022-11-28;8-80-802-1/655;;
Pompa strzykawkowa PCA - Perfusor space  (3) *;8713030;442383;Braun;2018;Aesculap-Chifa ;Blok Operacyjny;;;2021-11-04;3955;gwarancjia .36 m-cy  Umowa 260/ZP/UE/18;
Pompa strzykawkowa SEP - 21 S*;SEP 21S -;B-320/95;ASCOR;1995;Koperwas;Ginekologiczny;;DT;2022-12-06;8-80-802- 4/10;;
Poziomica elektroniczna;;;;2019;;Radiologia;;;2019-08-05;;;
Procesor tkankowy *;TP1020 -;2126/09 2004;Leica;2004;SERVMED;HISTOPATOLOGIA;;;2022-06-10;8-80-802-1/551;;
Procesor tkankowy *;Excelsior AS;ET03531411;;2014;Elektromed;HISTOPATOLOGIA;;;2022-11-08;3734;;
Projektor lekarski / lampa bezcieniowa *;BH132 -;brak;Famed;2000;Zalim;SOR;;Meriko;2022-12-16;4/48/50-5/1;;
Przeplywomierz urodynamiczny;UROCAP IV Light;UCL-2-18010628;Meden Inmed;2018;Zalim;Dział Konsultacyjno- Leczniczy;;;2021-10-27;4202;gwarancja 24 m-ce  do 20.06.2020r  Nr fabr. dotyczy całego zestawu.;
Przyrząd do ćwiczeń ogólnych  we własnym zakresie *;KETTLER BASIC;7710-400;KETTLER;2004;DT;Dział Rehabilitacji i Fizykoterapii;;;2017-03-31;8-80-802-1/536;;
Przystawka argonow- do diaterm ICC 300E F1614 *;APC300-;B3563;Erbe;2001;Meriko;Blok Operacyjny;;Er med s.c.;2022-12-13;80-80-802-1/183;;
Przystawka ortopedyczna  *;SO-11-;41/ paszp. 00041;Famed;2001;Zalim;Blok Operacyjny;;DT;2022-12-16;8-80-802-9\417;;
Przystawka ortopedyczna (z podokietnik i zacisk) *;SO 07.2 -;000/10/ nowy nr 001733;Famed;2000;Zalim;SOR;;;2022-12-16;8-80-802-5/80;;
Pulsatronic aparat do elektroterapii *;ARIES S+B10;AMS -33/11/09/ D741J373DIO;ASTAR ABK;2010;ZTM Innovations;Dział Rehabilitacji i Fizykoterapii;;;2021-09-09;8-80-802-8/854;;
Pulsoksymetr ;Oksypleth 520A;77-5787;Novametrix ;1995;Koperwas;Chirurgii Dziecięcej i Urazowej ;;DT;2022-07-22;8-80-802-4/5;;
Pulsoksymetr ;Oksypleth 520A;77-10704;Novametrix;1998;Koperwas;Chirurgii Dziecięcej i Urazowej ;;DT;2022-07-22;ew. pozaksięgowa;;
Pulsoksymetr ;Mars 2001;144-07345;Novametrix;2008;Koperwas;Chirurgii Dziecięcej i Urazowej ;;Zakłady naprawcze;2022-07-22;8-80-802-1/811;Gwarancja do 03.2011r;
Pulsoksymetr ;Nonin 8500 -;124711839;Paramedica;2005;Koperwas;Transport;;anes-med.;2022-06-15;;w karetce;
Pulsoksymetr  ( S );Nonin 9847;501792384;RMB System;2015;Mielec;Mielec;;;2021-12-12;;;
Pulsoksymetr  dar *;NBP 295;G008009126;Puritan;2000;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;'';2022-03-03;8-80-802-9/89;;
Pulsoksymetr  napalcowy - użyczony ;BM 1000C;;;;;SOR;;;2021-06-21;;Podkarpacki Urząd Wojewódzki um 93/ZK/2021 Covid;
Pulsoksymetr  producent w okresie gwarancji nie wymaga przegl;RAD 97 *;3000031335;Masimo;2019;;Noworodków, Wcześniaków i Patologii Noworodka.;;;2019-03-19;4497;gwarancja 36-m-cy WOŚP;
Pulsoksymetr  producent w okresie gwarancji nie wymaga przegl.;RAD 97 *;3000031161;Masimo;2019;;Noworodków, Wcześniaków i Patologii Noworodka.;;;2019-03-19;4496;gwarancja 36-m-cy WOŚP;
Pulsoksymetr - użyczony;Oximeter;;;2021;;Covid-1;;;2021-12-28;;Podkarpacki Urząd Wojewódzki um 93/ZK/2020 Covid;
Pulsoksymetr - użyczony;Oximeter;;;2021;;Covid-1;;;2021-12-28;;Podkarpacki Urząd Wojewódzki um 93/ZK/2020 Covid;
Pulsoksymetr - użyczony   uszkodzony;Oximeter;;;2021;;Covid-1;;;2021-12-28;;Podkarpacki Urząd Wojewódzki um 93/ZK/2020 Covid;
Pulsoksymetr *;Biox 3740 -;FMQXO1059;Boc Ohmeda;1995;Koperwas;SOR;;DT;2022-06-15;8-80-802-4/3;;
Pulsoksymetr *;MASIMO RAD 97;3000020114;Promed;2018;Koperwas;SOR;;;2022-03-03;4271;;
Pulsoksymetr *;520A -;77-5767LPRX;Novametrix;;Koperwas;Położniczy + Trakt Porodowy ;;DT;2022-07-22;8-80-802 4/4;;
Pulsoksymetr *;Nellcor;MBB1611431;Medtronic;2017;Koperwas;Oddział Pediatryczny;;;2022-07-22;4011;;
Pulsoksymetr *;PM-60;SN CR213143541/ paszp. CR2B143541;Shenzhen Mindraj Bio-Medical;2013;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-07-22;8-80-802-1/174;gwarancja do 2015 r.;
Pulsoksymetr *;PM-60;SN CR-1C136721;Shenzhen Mindraj Bio-Medical;2013;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;;2022-07-22;8-80-802-1/175;gwarancja do 2015 r.;
Pulsoksymetr *;Essentiale ;SG16154804;VIRIDIAN POLSKA;2017;ZTM Innovations;ZDO;;;2023-02-08;;;
Pulsoksymetr *  ;Oxypleth Novametrix/ w pasz. INC866;77-2472LR;Novametrix/ w pasz. Medical Systems;1993;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;meriko;2022-03-03;8-80-802-1/143;;
Pulsoksymetr + detektor tlenu  (P8);Nonin 9847;502110557;Nonin;2016;Koperwas;Mielec;;;2021-12-12;;;
Pulsoksymetr Criticare *; 504 plus;126-EL 5273;Ax Medi Tec;2000;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;meriko;2022-07-22;8-80-802-9/357;;
Pulsoksymetr Edan ;H100B;M 14500990003;;2014;Koperwas;Chirurgii Dziecięcej i Urazowej ;;;2022-07-22;3711;;
Pulsoksymetr PM60A *;PM60A -;E094H0069;ERES MEDICAL;2010;Koperwas;Położniczo - Ginekologiczny i Patologii Ciąży;;;2022-07-22;8-80-802-1/812;;
Pupilometr elektroniczny *;HX-300 -;;BOSTON;2012;ZTM Innovations;Okulistyka;;;2022-04-27;8-80-802-1/112;2013-04-02 data rozp.eksploat.;
Pusoksymetr  z czujnikami i wyposaż *;058-200-00-02;404790;Datex;1997;Koperwas;Oddział Pediatryczny;;DT;2022-07-22;8-80-802-8/11;;
Pzepływomierz (P8);Mediflov-15 -;200905419;GCE;2007;Mielec;Mielec;;Paramedica Polska;2021-12-17;;;
Radiomagnetofon;CDF-503 CP;;Sony;2009;;Poradnia Logopedyczna;;;;;;
Redestylator *;DM-20 -;164/07;Zakłady automatyki”Polna” S.A;2007;Koperwas;Apteka;;;2022-01-13;8-80-802-1/809;;do przeglądu
Reduktor;Mediselekt 25 -/ w paszp. Medicontrol 4;071062468A;GCE;2008;Aparatura Medyczna;SOR;;Paramedika Polska;2020-12-11;;KARETKA;
Reduktor ;Mediselekt 25 -;080173136A;GCE;2008;Aparatura Medyczna;SOR;;Paramedika Polsk;2020-12-11;;KARETKA;
Reduktor  ( S ) ;Mediselekt 25 -;080173120A;GCE;2008;Aparatura Medyczna;Mielec;;Zakl Napr Tbg;2020-12-11;;KARETKA;
Reduktor  ( S ) ;Medicontrol-u -/4;071062452A;GCE;2008;Aparatura Medyczna;Mielec;;Paramedica Polska;2020-12-11;;KARETKA;
Reduktor  (P 9 ) tlenownia ;Medicontrol-u -/4;071163499A;GCE;2008;Aparatura Medyczna;Transport;;Zakł Napr Tbg;2020-12-11;;KARETKA;
Reduktor ( P 9 );Medicontrol-4 -;071059850A;GCE;2007;Aparatura Medyczna;Transport;;DT;2020-12-11;8-80-802-2/767;KARETKA;
Reduktor ( P8) tlenownia ;Medicontrol-u -;071062461A;GCE;2008;Aparatura Medyczna;Mielec;;;2020-12-11;;KARETKA;
Rejestrator Holter Rekorder *;DMS 300 -3A;S/n 3A-7467;OXFORD DM Softfare;2013;Koperwas;Pracownia EKG;;;2023-03-23;8-8--802-2/282;gwarancja;
Rejestrator Holter Rekorder *;DMS 300 -3A;S/n 3A-7470;OXFORD DM Softfare;2013;Koperwas;Pracownia EKG;;;2023-03-23;8-8--802-2/281;gwarancja;
Rejestrator Holter Rekorder*;DMS 300 -3A;S/n 3A-7476;OXFORD DM Softfare;2013;Koperwas;Pracownia EKG;;;2023-03-23;8-8--802-2/241;gwarancja;
Rejestrator Holtera  użytkowany w pracowni EKG *;DMS 300- 3A/K-;3A-5501;;2012;Koperwas;Kardiologiczny;;;2023-03-23;8-80-802-2/020;;
Rejestrator Holterowski *;DMS 300-3A;3A-9013;DM SOFTUARE;2014;Koperwas;Neurologia;;;2023-03-23;3705;;
Rejestrator Holterowski *;DMS 300-3A;3A-8996;DM SOFTUARE;2014;Koperwas;Neurologia;;;2023-03-23; ;;
Rejestrator Holterowski *;DMS 300-3A;3A-9028;DM SOFTUARE;2014;Koperwas;Neurologia;;;2023-03-23;3706;;
Rejestrator Holterowski *;DMS 300-3A;3A-8976;DM SOFTUARE;2014;Koperwas;Neurologia;;;2023-03-23;3708;;
Rejestrator Holterowski Rekorder * z system Oxfor *;DMS 300-3A;7687/ w paszp.  3A-7687;OXFORD DM Softfare;2013;Koperwas;Pracownia EKG;;;2023-03-23;8-80-802-2/240;;
Rejestrator Holterowski Rekorder * z system Oxfor *;;9H1919;OXFORD DM Softfare;2005;Koperwas;Pracownia EKG;;;2023-03-23;8-80-802-1/640;;
Rejestrator Holterowski Rekorder * z system Oxfor *;;9H0026;OXFORD DM Softfare;2005;Koperwas;Pracownia EKG;;;2023-03-23;8-80-802-1/639;;
Rejestrator Holterowski Rekorder * z system Oxfor*;;9H1772;OXFORD DM Softfare;2005;Koperwas;Pracownia EKG;;;2023-03-23;8-80-802-1/641;;
Rejestrator Holterowski Rekorder* z system  Oxfor *;;7H9301;OXFORD DM Softfare;2005;Koperwas;Pracownia EKG;;;2023-03-23;8-80-802-1/642;;
Respirator  (SOR) *  wykazał OIOM *;SAVINA;ASAF 0205;Drager Medical AG;2009;ANMEDIQ;SOR;;ANES MED.;2022-10-25;8-80-802-1/898;;
Respirator  * ;Christina;039 00 048;Stephan /Niemcy/;2000;Koperwas;Noworodków, Wcześniaków i Patologii Noworodka.;;MEDserwis;2023-02-21;8-80-800-9/61;;
Respirator  * ;Evita4 -;ARSM 0065;Drager Medical AG;2002;ANMEDIQ;Anestezjologii i Intensywnej Terapii;;ANES MED.;PF;8-80-802-9/507;Do kasacji - uzgodnić do przeglądu;
Respirator  * SKASOWANY; Bear 1000-;11007280M ;Dutchmed;1998;Koperwas;Blok Operacyjny;;Zakłady naprawcze;2023-02-21;8-80-802-5/50;skasowany;
Respirator  dla dzieci  i  dorosłych + Nawiłżacz *;G 5    H 900;21321    24147;Hamilton;2020;Ekomark;Anestezjologii i Intensywnej Terapii;;;2023-02-09;;umowa  nr 105/ZP/20 Eco Mark gwaranc 24 m-ce;
Respirator  dla dzieci  i  dorosłych + Nawiłżacz *;G 5    H 900;2136      24158;Hamilton;2020;Ekomark;Anestezjologii i Intensywnej Terapii;;;2023-02-09;;umowa  nr 105/ZP/20 Eco Mark gwaranc 24 m-ce;
Respirator  dla dzieci  i  dorosłych + Nawiłżacz *;G 5    H 900;21331    24148;Hamilton;2020;Ekomark;Anestezjologii i Intensywnej Terapii;;;2023-02-09;;umowa  nr 105/ZP/20 Eco Mark gwaranc 24 m-ce;
Respirator  dla dzieci  i  dorosłych + Nawiłżacz *;G 5    H 900;21344    24157;Hamilton;2020;Ekomark;Anestezjologii i Intensywnej Terapii;;;2023-02-09;;umowa  nr 105/ZP/20 Eco Mark gwaranc 24 m-ce;
Respirator  dla dzieci  i  dorosłych + Nawiłżacz *;G 5    H 900;21277     24149;Hamilton;2020;Ekomark;Anestezjologii i Intensywnej Terapii;;;2023-02-09;;umowa  nr 105/ZP/20 Eco Mark gwaranc 24 m-ce;
Respirator  dla dzieci  i  dorosłych + Nawiłżacz*;G 5    H 900;21340    24150;Hamilton;2020;Ekomark;Anestezjologii i Intensywnej Terapii;;;2023-02-09;;umowa  nr 105/ZP/20 Eco Mark gwaranc 24 m-ce;
Respirator  kasacja*;Sechrist ;7775;;1989;Aparatura Medyczna;Noworodków, Wcześniaków i Patologii Noworodka.;;Naprawa Sprzętu Med.W.Kubik;2021-01-29;8-80-802-1/68;;
Respirator  nowordkowy *;Fabian;AN 04486;Acutronic;2020;Promed;Noworodków, Wcześniaków i Patologii Noworodka.;;;2021-12-20;5564;umowa 299/ZP/2020 gwarancja 36-mcy do 12.2023r;
Respirator  przegl co 4 lata  przegl 11 2024;Trylogy EVO;H8000080106EO;Philpps;2020;;SOR;;;;5585;Przek Wojewódzk Stacja Pogotowia Rzeszów w 2021r;
Respirator  przegl co 4 lata  przegl 11 2024;Trylogy EVO;H80000815591C;Philpps;2020;;SOR;;;;5586;Przek Wojewódzk Stacja Pogotowia Rzeszów w 2021r;
Respirator - użyczony * gwar 48 m-cy przegl co 4 lata ;Trilogy EVO ;H8000511870BO;Philips;2020;;Covid-1;;;2021-03-08;;Podkarpacki Urząd Wojewódzki um 62/ZK/2020 Covid;
Respirator - użyczony * gwar 48 m-cy przegl co 4 lata ;Trilogy EVO ;H800057414510;Philips;2020;;Covid-1;;;2021-03-08;;Podkarpacki Urząd Wojewódzki um 62/ZK/2020 Covid;
